Name,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count,Poverty_Rate,Unemployment_Rate,County,State
"Adair County, Missouri",25369.0,27.6,41929.0,22847.0,5421.0,21.368599471796287,2.514880365800781,Adair, Missouri
"Scotland County, Missouri",4902.0,37.3,50085.0,27706.0,639.0,13.035495716034275,1.5299877600979193,Scotland, Missouri
"Sullivan County, Missouri",6247.0,42.1,46481.0,22370.0,1024.0,16.391868096686412,0.8804226028493677,Sullivan, Missouri
"Clark County, Missouri",6779.0,44.0,48909.0,26490.0,990.0,14.603923882578552,1.6226582091753945,Clark, Missouri
"Jasper County, Missouri",119920.0,36.2,48357.0,24484.0,20089.0,16.752001334222815,2.630920613742495,Jasper, Missouri
"Lewis County, Missouri",9955.0,40.6,45988.0,22739.0,1709.0,17.167252636865896,1.245605223505776,Lewis, Missouri
"McDonald County, Missouri",22782.0,37.8,41643.0,20468.0,4177.0,18.33465016240892,1.8260029848125716,McDonald, Missouri
"Perry County, Missouri",19191.0,40.7,55863.0,26609.0,1392.0,7.253400031264656,2.0113594914282737,Perry, Missouri
"Polk County, Missouri",31748.0,37.6,45660.0,22773.0,4964.0,15.635630590903366,1.7764898576288268,Polk, Missouri
"Ray County, Missouri",22875.0,42.2,61957.0,29524.0,2677.0,11.70273224043716,1.7879781420765026,Ray, Missouri
"Hill County, Montana",16436.0,34.3,49321.0,23589.0,2962.0,18.021416403017767,2.7257240204429305,Hill, Montana
"Chouteau County, Montana",5732.0,41.9,42298.0,23769.0,972.0,16.957431960921145,1.238660153524075,Chouteau, Montana
"Lincoln County, Montana",19537.0,52.4,40140.0,25081.0,3363.0,17.213492347852792,3.6699595639043863,Lincoln, Montana
"Park County, Montana",16352.0,46.3,53068.0,35123.0,2043.0,12.493884540117413,1.0946673189823874,Park, Montana
"Treasure County, Montana",668.0,56.8,43047.0,29763.0,115.0,17.21556886227545,0.0,Treasure, Montana
"Blaine County, Montana",6719.0,33.8,41279.0,19258.0,2011.0,29.93004911445156,6.623009376395299,Blaine, Montana
"Sweet Grass County, Montana",3670.0,52.0,49886.0,30050.0,209.0,5.694822888283379,0.3814713896457766,Sweet, Montana
"Teton County, Montana",6086.0,44.4,55000.0,28022.0,795.0,13.062767006243837,0.7558330594807755,Teton, Montana
"Prairie County, Montana",1252.0,48.7,43625.0,27377.0,163.0,13.019169329073485,2.31629392971246,Prairie, Montana
"Glacier County, Montana",13732.0,31.9,36045.0,18043.0,4159.0,30.28692106029712,2.6653073113894554,Glacier, Montana
"Fallon County, Montana",2921.0,39.3,64545.0,37024.0,251.0,8.59294762067785,0.6162273194111606,Fallon, Montana
"Golden Valley County, Montana",728.0,56.9,43875.0,30790.0,121.0,16.620879120879117,1.6483516483516485,Golden, Montana
"Silver Bow County, Montana",34770.0,40.0,45718.0,27706.0,5892.0,16.945642795513372,2.205924647684786,Silver, Montana
"Stillwater County, Montana",9466.0,46.8,64645.0,32301.0,679.0,7.173040354954575,1.6268751320515529,Stillwater, Montana
"Jefferson County, Montana",11917.0,47.6,69646.0,32773.0,917.0,7.694889653436268,1.837710833263405,Jefferson, Montana
"Granite County, Montana",3311.0,54.3,49881.0,30752.0,255.0,7.701600724856538,1.2684989429175475,Granite, Montana
"Wheatland County, Montana",2142.0,41.1,39655.0,21619.0,324.0,15.126050420168069,1.4472455648926237,Wheatland, Montana
"Madison County, Montana",8302.0,53.0,54107.0,35719.0,691.0,8.323295591423754,1.2527101903155866,Madison, Montana
"Sheridan County, Montana",3483.0,46.3,55521.0,36091.0,346.0,9.933964972724665,1.0910134941142693,Sheridan, Montana
"Carter County, Montana",1331.0,47.8,48000.0,28577.0,171.0,12.84748309541698,0.9015777610818934,Carter, Montana
"Big Horn County, Montana",13387.0,30.7,49859.0,18934.0,3369.0,25.166206020766417,4.877866586987376,Big, Montana
"Lake County, Montana",30013.0,42.3,48829.0,25388.0,5735.0,19.10838636590811,3.13530803318562,Lake, Montana
"Lewis and Clark County, Montana",67805.0,40.8,65791.0,34504.0,6860.0,10.117247990561168,1.6458963203303592,Lewis, Montana
"Pondera County, Montana",5994.0,40.7,51151.0,25633.0,1130.0,18.852185518852185,3.0196863530196865,Pondera, Montana
"Yellowstone County, Montana",159008.0,38.4,61264.0,34451.0,15199.0,9.55863855906621,1.7288438317568928,Yellowstone, Montana
"Missoula County, Montana",117309.0,36.0,54062.0,31897.0,16317.0,13.909418714676626,2.558200990546335,Missoula, Montana
"Yoakum County, Texas",8631.0,30.3,70005.0,24582.0,726.0,8.411539798401112,1.923299733518712,Yoakum, Texas
"Hale County, Texas",33826.0,33.4,48384.0,20986.0,5046.0,14.917519068172412,2.1226275645952817,Hale, Texas
"Shelby County, Texas",25349.0,38.0,42522.0,21950.0,5685.0,22.426920194090496,3.1638328928162847,Shelby, Texas
"Red River County, Texas",12171.0,45.9,39142.0,22689.0,2352.0,19.324624106482624,2.875688111083724,Red, Texas
"Runnels County, Texas",10277.0,40.8,44940.0,24402.0,1518.0,14.77084752359638,1.1092731341831277,Runnels, Texas
"Sutton County, Texas",3824.0,38.6,54306.0,26904.0,531.0,13.885983263598328,3.6872384937238483,Sutton, Texas
"Tom Green County, Texas",117986.0,34.1,53903.0,29505.0,15164.0,12.85237231535945,1.8951401013679592,Tom, Texas
"Victoria County, Texas",92109.0,35.9,56834.0,29199.0,13620.0,14.786828648666255,2.760859416560814,Victoria, Texas
"Wharton County, Texas",41577.0,37.3,48310.0,25298.0,7212.0,17.34612886932679,2.3715034754792312,Wharton, Texas
"Wichita County, Texas",131596.0,34.5,48650.0,24872.0,19693.0,14.964740569622178,2.1763579440104563,Wichita, Texas
"Borden County, Texas",613.0,41.7,72188.0,34028.0,16.0,2.6101141924959217,0.9787928221859706,Borden, Texas
"Marion County, Texas",10017.0,50.6,37662.0,27566.0,1901.0,18.97773784566237,4.013177598083258,Marion, Texas
"Maverick County, Texas",58174.0,29.6,39625.0,16779.0,15616.0,26.84360710970537,3.785196135730738,Maverick, Texas
"Grayson County, Texas",131014.0,39.9,54815.0,28011.0,16775.0,12.803975147694139,2.2196101180026564,Grayson, Texas
"Live Oak County, Texas",12139.0,42.2,53848.0,25370.0,1837.0,15.13304226048274,0.9061701952384876,Live, Texas
"Palo Pinto County, Texas",28540.0,40.6,50154.0,25150.0,5097.0,17.85914505956552,3.2901191310441487,Palo, Texas
"Karnes County, Texas",15545.0,35.4,56127.0,27612.0,2199.0,14.146027661627533,1.826954004503056,Karnes, Texas
"DeWitt County, Texas",20340.0,41.0,55357.0,28910.0,2946.0,14.48377581120944,2.9400196656833826,DeWitt, Texas
"Callahan County, Texas",13856.0,44.2,48651.0,26051.0,1462.0,10.551385681293302,1.797055427251732,Callahan, Texas
"Cass County, Texas",30059.0,43.3,44848.0,23075.0,5455.0,18.147642968827967,3.127183206360824,Cass, Texas
"Gregg County, Texas",123443.0,35.6,50180.0,26535.0,21494.0,17.412084929886667,2.1848140437286845,Gregg, Texas
"Madison County, Texas",14197.0,35.2,52664.0,20748.0,1319.0,9.29069521729943,1.2044798196802142,Madison, Texas
"Lubbock County, Texas",304808.0,30.8,52429.0,27922.0,55155.0,18.094997506627127,1.9356447337340228,Lubbock, Texas
"Kaufman County, Texas",123804.0,35.5,70107.0,28634.0,13864.0,11.198345772349844,2.786662789570612,Kaufman, Texas
"Kendall County, Texas",43769.0,41.4,84747.0,45866.0,2411.0,5.508464895245494,1.9397290319632616,Kendall, Texas
"Floyd County, Texas",5803.0,37.2,50580.0,23617.0,847.0,14.595898673100118,2.257453041530243,Floyd, Texas
"Bailey County, Texas",7100.0,33.3,52273.0,21945.0,590.0,8.309859154929578,1.1830985915492958,Bailey, Texas
"Chambers County, Texas",41305.0,35.2,91141.0,35916.0,4960.0,12.00823144897712,2.7284832344752448,Chambers, Texas
"Bell County, Texas",348574.0,31.0,54884.0,26677.0,46752.0,13.412360072753561,3.334442614767596,Bell, Texas
"Cameron County, Texas",421666.0,31.7,38758.0,17430.0,120764.0,28.639729074670477,2.3437981720129204,Cameron, Texas
"Deaf Smith County, Texas",18736.0,31.9,49701.0,21616.0,2995.0,15.985269000853972,1.7933390264731002,Deaf, Texas
"El Paso County, Texas",836062.0,32.2,46871.0,21683.0,165719.0,19.821376883532558,2.723841054849999,El, Texas
"La Salle County, Texas",7416.0,36.5,50151.0,21110.0,1098.0,14.805825242718447,1.2810140237324703,La, Texas
"Terrell County, Texas",896.0,55.2,43208.0,25687.0,84.0,9.375,0.3348214285714285,Terrell, Texas
"Tyler County, Texas",21518.0,42.4,44497.0,20249.0,3114.0,14.47160516776652,4.833162933358119,Tyler, Texas
"Wheeler County, Texas",5338.0,39.6,49315.0,27093.0,965.0,18.077931809666538,2.248032971150244,Wheeler, Texas
"Archer County, Texas",8716.0,44.5,63835.0,34617.0,1033.0,11.851766865534652,1.4800367140890316,Archer, Texas
"Brewster County, Texas",9231.0,43.7,47080.0,28915.0,1254.0,13.584660383490412,2.1557794388473623,Brewster, Texas
"Hidalgo County, Texas",855176.0,29.2,40014.0,17175.0,250879.0,29.336534233888692,2.8522783614133234,Hidalgo, Texas
"Smith County, Texas",227449.0,36.6,56810.0,28483.0,34116.0,14.999406460349356,2.555298110785275,Smith, Texas
"Crockett County, Texas",3484.0,38.8,47386.0,26178.0,637.0,18.283582089552237,0.0,Crockett, Texas
"Haskell County, Texas",5726.0,43.5,40313.0,20394.0,1072.0,18.721620677610897,5.378973105134474,Haskell, Texas
"Howard County, Texas",36349.0,36.5,54208.0,24547.0,5470.0,15.048557044210296,2.9574403697488236,Howard, Texas
"Mills County, Texas",4889.0,52.1,49306.0,27374.0,734.0,15.0132951523829,0.6340764982614031,Mills, Texas
"Montague County, Texas",19489.0,44.6,51765.0,28096.0,2995.0,15.36764328595618,2.370568012725127,Montague, Texas
"Panola County, Texas",23327.0,39.2,52982.0,26577.0,3353.0,14.373901487546618,2.130578299824238,Panola, Texas
"Sabine County, Texas",10471.0,53.0,34992.0,24870.0,2076.0,19.826186610638906,2.8459554961321745,Sabine, Texas
"Sherman County, Texas",3059.0,40.1,51926.0,30467.0,448.0,14.645308924485128,0.4576659038901602,Sherman, Texas
"Swisher County, Texas",7432.0,35.9,39771.0,19697.0,1706.0,22.954790096878362,2.3008611410118407,Swisher, Texas
"Hunt County, Texas",94162.0,38.0,54959.0,25926.0,14681.0,15.591215139865339,2.3470189673116546,Hunt, Texas
"Camp County, Texas",12878.0,37.6,48207.0,22449.0,2372.0,18.419009162913497,2.9740642956980894,Camp, Texas
"Hansford County, Texas",5520.0,35.1,38000.0,20410.0,947.0,17.155797101449274,1.9384057971014488,Hansford, Texas
"Guadalupe County, Texas",158966.0,37.0,74496.0,31842.0,14297.0,8.993747090572828,1.7469144345331706,Guadalupe, Texas
"Clay County, Texas",10403.0,46.6,55989.0,29159.0,1259.0,12.102278188983949,2.4031529366528885,Clay, Texas
"Hartley County, Texas",5669.0,38.1,58298.0,20563.0,251.0,4.427588639971777,0.14111836302698888,Hartley, Texas
"Reagan County, Texas",3766.0,30.0,74868.0,25600.0,357.0,9.479553903345725,2.6818906001062133,Reagan, Texas
"Hill County, Texas",35689.0,42.1,53307.0,26370.0,4383.0,12.281095015270813,2.8972512538877524,Hill, Texas
"Limestone County, Texas",23417.0,39.9,44418.0,22595.0,4388.0,18.738523295042068,2.8099244138873467,Limestone, Texas
"Nacogdoches County, Texas",65339.0,30.9,44847.0,23617.0,14803.0,22.65568802705888,4.075666906441788,Nacogdoches, Texas
"Parmer County, Texas",9718.0,33.4,55359.0,23859.0,1440.0,14.81786375797489,0.8643753858818687,Parmer, Texas
"Parker County, Texas",133811.0,39.7,77503.0,35142.0,10675.0,7.977669997234906,2.3092271935790034,Parker, Texas
"Ravalli County, Montana",42512.0,49.1,53054.0,29761.0,5195.0,12.22007903650734,2.404027098231088,Ravalli, Montana
"Valley County, Montana",7471.0,44.3,53162.0,27946.0,819.0,10.962387899879534,2.6368625351358586,Valley, Montana
"Cascade County, Montana",81625.0,38.3,49913.0,30110.0,10561.0,12.93843797856049,1.8119448698315468,Cascade, Montana
"Fergus County, Montana",11221.0,45.3,50540.0,30529.0,1739.0,15.497727475269587,1.5417520720078424,Fergus, Montana
"Garfield County, Montana",1036.0,45.8,42000.0,28541.0,62.0,5.984555984555986,0.0,Garfield, Montana
"Mineral County, Montana",4251.0,51.7,41705.0,23621.0,778.0,18.301576099741236,2.7993413314514237,Mineral, Montana
"Petroleum County, Montana",453.0,51.8,51250.0,31177.0,41.0,9.050772626931566,1.9867549668874167,Petroleum, Montana
"Powell County, Montana",6854.0,45.5,54667.0,26456.0,610.0,8.899912459877443,0.2480303472424861,Powell, Montana
"Sanders County, Montana",11681.0,53.9,40823.0,25309.0,1835.0,15.709271466484035,2.1487886311103503,Sanders, Montana
"Wibaux County, Montana",1122.0,47.1,53958.0,25591.0,132.0,11.764705882352944,0.08912655971479501,Wibaux, Montana
"Gallatin County, Montana",108063.0,33.4,66397.0,36924.0,11775.0,10.89642153188418,1.6814265752385182,Gallatin, Montana
"Meagher County, Montana",1888.0,48.0,46607.0,24723.0,221.0,11.705508474576273,0.4766949152542373,Meagher, Montana
"Carbon County, Montana",10597.0,50.5,58707.0,33067.0,1012.0,9.549872605454373,2.1326790601113523,Carbon, Montana
"Beaverhead County, Montana",9415.0,43.0,43201.0,28401.0,1580.0,16.781731279872545,1.9649495485926716,Beaverhead, Montana
"Flathead County, Montana",99899.0,42.2,56182.0,31694.0,10831.0,10.84195036987357,1.7367541216628797,Flathead, Montana
"Musselshell County, Montana",4766.0,50.1,43274.0,24979.0,596.0,12.505245488879563,2.1821233738984467,Musselshell, Montana
"Harlan County, Nebraska",3415.0,45.3,49835.0,28919.0,354.0,10.366032210834554,0.527086383601757,Harlan, Nebraska
"York County, Nebraska",13745.0,39.9,60298.0,32975.0,1243.0,9.043288468534012,1.3677700982175336,York, Nebraska
"Buffalo County, Nebraska",49209.0,33.5,59431.0,31043.0,6318.0,12.839114796073888,1.5220792944380093,Buffalo, Nebraska
"Colfax County, Nebraska",10714.0,33.7,58872.0,23603.0,1291.0,12.049654657457532,1.110696285234273,Colfax, Nebraska
"Hitchcock County, Nebraska",2815.0,46.2,49962.0,30037.0,311.0,11.047957371225577,1.3854351687388988,Hitchcock, Nebraska
"Platte County, Nebraska",33174.0,38.4,62305.0,30331.0,2836.0,8.548863567854344,1.6096943389401341,Platte, Nebraska
"Polk County, Nebraska",5225.0,45.1,67719.0,30234.0,393.0,7.5215311004784695,2.641148325358852,Polk, Nebraska
"Box Butte County, Nebraska",10970.0,39.4,54004.0,28156.0,1514.0,13.801276207839562,2.452142206016408,Box, Nebraska
"Brown County, Nebraska",3015.0,49.4,43098.0,30674.0,385.0,12.76948590381426,0.26533996683250416,Brown, Nebraska
"Sheridan County, Nebraska",5231.0,46.7,45371.0,29477.0,886.0,16.937488051997708,0.8793729688396099,Sheridan, Nebraska
"Lancaster County, Nebraska",313158.0,33.5,60527.0,32378.0,37502.0,11.975424546075782,1.8377304747124452,Lancaster, Nebraska
"Nuckolls County, Nebraska",4244.0,49.2,43388.0,30078.0,467.0,11.003770028275213,0.9896324222431668,Nuckolls, Nebraska
"Banner County, Nebraska",722.0,48.9,51750.0,27552.0,42.0,5.8171745152354575,0.2770083102493075,Banner, Nebraska
"Frontier County, Nebraska",2640.0,45.2,54659.0,28899.0,226.0,8.56060606060606,2.8409090909090913,Frontier, Nebraska
"Douglas County, Nebraska",560617.0,34.7,64629.0,35307.0,65887.0,11.752586881953276,2.153876889213135,Douglas, Nebraska
"Richardson County, Nebraska",7961.0,47.7,47917.0,28309.0,954.0,11.983419168446176,1.6957668634593643,Richardson, Nebraska
"Holt County, Nebraska",10177.0,42.8,60387.0,31785.0,783.0,7.693819396678785,0.6092168615505552,Holt, Nebraska
"Furnas County, Nebraska",4747.0,46.9,48838.0,27021.0,512.0,10.785759427006528,0.8847693279966294,Furnas, Nebraska
"Saline County, Nebraska",14270.0,35.5,51502.0,24627.0,2030.0,14.225648213034338,2.04625087596356,Saline, Nebraska
"Thurston County, Nebraska",7181.0,27.5,51034.0,20141.0,1813.0,25.24718005848768,5.974098314997912,Thurston, Nebraska
"Washington County, Nebraska",20361.0,41.2,71430.0,35145.0,1587.0,7.794312656549286,1.3751780364422181,Washington, Nebraska
"Cherry County, Nebraska",5779.0,43.1,56651.0,29415.0,446.0,7.717598200380689,0.17304031839418585,Cherry, Nebraska
"Dodge County, Nebraska",36665.0,38.9,54085.0,28019.0,4452.0,12.14237010773217,2.359198145370244,Dodge, Nebraska
"Garden County, Nebraska",1864.0,50.4,43750.0,35050.0,141.0,7.564377682403434,0.4828326180257511,Garden, Nebraska
"Morrill County, Nebraska",4781.0,42.3,46194.0,26951.0,404.0,8.450115038694834,3.534825350345116,Morrill, Nebraska
"Nemaha County, Nebraska",6973.0,39.3,51828.0,29574.0,746.0,10.698408145704864,2.0651082747741287,Nemaha, Nebraska
"Thomas County, Nebraska",645.0,41.8,59432.0,36572.0,54.0,8.372093023255816,0.6201550387596899,Thomas, Nebraska
"Dakota County, Nebraska",20173.0,33.4,59231.0,25269.0,3227.0,15.996629157785158,2.0324195707133303,Dakota, Nebraska
"Antelope County, Nebraska",6341.0,44.9,49912.0,26523.0,694.0,10.944645954896703,1.1670083583031068,Antelope, Nebraska
"Chase County, Nebraska",3783.0,43.5,57009.0,30080.0,359.0,9.489822891884748,1.295268305577584,Chase, Nebraska
"Clay County, Nebraska",6203.0,42.5,57173.0,27539.0,641.0,10.333709495405447,1.7733354828308885,Clay, Nebraska
"Custer County, Nebraska",10826.0,43.1,52184.0,33561.0,1222.0,11.287640864585258,1.3393681876962866,Custer, Nebraska
"Franklin County, Nebraska",2987.0,50.8,49282.0,28365.0,424.0,14.194844325410113,0.3682624707063944,Franklin, Nebraska
"Hamilton County, Nebraska",9215.0,41.9,64210.0,32131.0,468.0,5.078676071622356,1.6277807921866525,Hamilton, Nebraska
"Jefferson County, Nebraska",7144.0,46.5,44510.0,27461.0,790.0,11.058230683090706,0.8118701007838746,Jefferson, Nebraska
"Keith County, Nebraska",8068.0,49.3,50735.0,29823.0,993.0,12.307882994546356,1.7600396628656416,Keith, Nebraska
"Loup County, Nebraska",605.0,53.2,51000.0,27726.0,52.0,8.59504132231405,0.3305785123966942,Loup, Nebraska
"Perkins County, Nebraska",2901.0,42.9,65543.0,35765.0,144.0,4.963805584281283,0.7238883143743536,Perkins, Nebraska
"Saunders County, Nebraska",21165.0,41.2,68682.0,33851.0,1700.0,8.032128514056225,1.2095440585872903,Saunders, Nebraska
"Scotts Bluff County, Nebraska",36074.0,39.5,49745.0,27978.0,4769.0,13.220047679769365,2.54754116538227,Scotts, Nebraska
"Keya Paha County, Nebraska",760.0,45.3,56500.0,28853.0,57.0,7.5,0.0,Keya, Nebraska
"Kimball County, Nebraska",3633.0,46.3,53403.0,27478.0,388.0,10.679878887971373,3.1654280209193506,Kimball, Nebraska
"Lincoln County, Nebraska",35263.0,41.1,59795.0,31567.0,3397.0,9.633326716388282,1.6532909848850068,Lincoln, Nebraska
"Presidio County, Texas",6975.0,41.9,25098.0,15337.0,2717.0,38.95340501792115,4.229390681003585,Presidio, Texas
"Val Verde County, Texas",48969.0,31.8,46147.0,21370.0,9536.0,19.473544487328716,2.0257714063999672,Val, Texas
"Culberson County, Texas",2214.0,34.4,37900.0,15109.0,653.0,29.49412827461608,4.607046070460704,Culberson, Texas
"Ector County, Texas",160579.0,30.4,62973.0,28954.0,18899.0,11.769284900267158,3.0178292304722287,Ector, Texas
"Garza County, Texas",6070.0,41.1,49627.0,19997.0,829.0,13.657331136738055,0.8401976935749588,Garza, Texas
"Glasscock County, Texas",1510.0,30.8,78456.0,31830.0,177.0,11.72185430463576,0.0,Glasscock, Texas
"Grimes County, Texas",27984.0,40.4,52913.0,25638.0,4134.0,14.772727272727273,2.383504859919954,Grimes, Texas
